45.875  531.75
50.8738174438  531.641357422
55.8543434143  532.082214355
60.769329071  533.000305176
61.8509712219  537.881896973
62.375  542.854370117
62.375  547.854370117
62.5404701233  552.851623535
62.5432510376  557.851623535
62.029384613  562.825195312
57.3241271973  564.516479492
52.3369979858  564.875
47.3461647034  564.572387695
43.8116645813  561.035827637
40.4469261169  557.337402344
39.661895752  552.399414062
39.9158058167  547.405822754
40.6577606201  542.461181641
42.2544021606  537.722961426
44.9482955933  533.510742188
