269.25  114.25
274.015380859  112.736366272
278.952026367  111.942977905
283.948577881  112.129364014
287.83795166  115.271438599
288.517089844  120.225105286
288.756439209  125.21937561
288.923339844  130.216583252
289.179870605  135.210006714
288.298736572  140.131759644
283.785400391  142.283447266
278.79196167  142.539520264
273.79675293  142.758132935
268.89440918  141.774673462
266.6925354  137.285614014
265.894866943  132.349655151
265.816925049  127.350265503
265.860443115  122.350456238
266.875701904  117.454612732
