741.25  49.25
745.227172852  46.219783783
749.149475098  43.1189041138
753.045532227  39.9851112366
756.941589355  36.8513183594
760.481445312  33.3200683594
763.878479004  29.6512641907
767.674133301  26.396572113
771.851745605  23.6493415833
776.569641113  21.9936065674
781.568664551  21.8936271667
786.567626953  21.7936477661
791.566650391  21.6936664581
796.565673828  21.5936870575
801.564697266  21.4949245453
806.564025879  21.4142894745
811.563354492  21.3336544037
816.562744141  21.2530212402
821.562072754  21.1723861694
826.561401367  21.0917510986
831.560791016  21.0111160278
836.556945801  20.8154163361
841.552368164  20.6013278961
846.547790527  20.3872375488
851.543823242  20.1881446838
856.54083252  20.015832901
861.537841797  19.8435211182
866.534912109  19.6712112427
871.531982422  19.4996051788
876.531555176  19.4378814697
881.531188965  19.3761577606
886.530822754  19.3144340515
891.530456543  19.2527103424
895.149963379  22.7022304535
895.005065918  27.70013237
894.860229492  32.6980323792
894.75  37.6968193054
894.75  42.6968193054
894.75  47.6968193054
894.75  52.6968193054
894.870422363  57.6953697205
894.998535156  62.6937255859
890.000610352  62.5500259399
885.004638672  62.3501853943
880.008605957  62.1503448486
875.010864258  62.0
870.010864258  62.0
865.010864258  62.0
860.010864258  62.0
855.010864258  62.0
850.010864258  62.0
845.010864258  62.0
840.011962891  62.1055870056
835.014648438  62.2685432434
830.017272949  62.4314994812
825.019958496  62.5944595337
820.022277832  62.7464408875
815.022888184  62.6683273315
810.023498535  62.5902099609
805.024108887  62.512096405
800.024719238  62.4339790344
795.02532959  62.3558654785
790.025939941  62.2777481079
785.026123047  62.3216400146
780.02734375  62.432723999
775.028564453  62.5438079834
770.029846191  62.6548919678
765.030151367  62.7121124268
760.03704834  62.4493179321
755.043945312  62.1865234375
750.05090332  61.9237289429
745.650146484  59.5502586365
743.079101562  55.2619285583
740.667053223  50.882183075
