701.666687012  532.166687012
706.625732422  531.527832031
711.616394043  531.833374023
716.480651855  532.990356445
720.101745605  536.438171387
720.437561035  541.426879883
719.601623535  546.356506348
718.938049316  551.312255859
718.668212891  556.304992676
716.790344238  560.938964844
712.286010742  563.10949707
707.33026123  563.773071289
702.34576416  564.166687012
700.241455078  559.63104248
700.166687012  554.631591797
700.166687012  549.631591797
700.166687012  544.631591797
700.479492188  539.641418457
701.127380371  534.68359375
