94.0  38.0
98.9103622437  37.0574760437
103.90058136  36.7448959351
108.899726868  36.6523208618
113.896011353  36.8450622559
118.887428284  37.1378097534
123.886833191  37.2151031494
128.875259399  36.8750495911
133.725021362  38.0914878845
137.303939819  41.5831069946
141.245285034  44.6597595215
145.336227417  47.5345077515
147.91506958  51.8181495667
143.545578003  54.2486991882
138.54624939  54.1667404175
133.546905518  54.086063385
128.547531128  54.0067062378
123.551338196  54.2017784119
118.552772522  54.3213882446
113.560348511  54.0461387634
108.599777222  53.4194946289
103.672035217  52.5725364685
98.7668609619  51.6033706665
94.4744262695  49.0391960144
91.6990966797  44.8801612854
92.277633667  39.9137420654
