37.25  104.625
42.2432136536  104.364601135
47.2102584839  104.937721252
50.9415397644  108.266021729
54.0875282288  112.152244568
56.1537017822  116.705368042
56.4733200073  121.695137024
55.6647224426  126.629325867
53.7275085449  131.238800049
51.0561676025  135.465362549
46.7255821228  137.964569092
41.7403030396  138.347991943
36.7448234558  138.135421753
36.1772575378  133.167739868
36.625  128.187820435
36.625  123.187820435
36.6874771118  118.188217163
36.8597869873  113.191184998
37.3401985168  108.214317322
