2.125  33.375
6.88430261612  34.9076576233
11.4135341644  37.0256881714
15.7056903839  39.5903320312
19.8956813812  42.3186988831
23.9497661591  45.2451972961
28.1579875946  47.9453582764
33.0708045959  48.875
34.5631561279  53.6470947266
32.2626838684  58.0864448547
30.0585346222  62.5743980408
26.3219547272  65.8967437744
21.3294429779  66.1703033447
16.3295440674  66.2020874023
11.3300008774  66.1345291138
6.3303861618  66.1965789795
1.33188426495  66.3189697266
-0.0527249611914  61.514503479
0.0216162614524  56.5150566101
0.0959574878216  51.5156097412
0.170298710465  46.5161628723
0.244639933109  41.5167160034
0.318981170654  36.5172653198
