-0.125  33.875
4.61595439911  35.4635047913
9.24248027802  37.3596229553
13.7196979523  39.5854988098
17.7653713226  42.5236167908
21.7425289154  45.5538330078
25.9634380341  48.2341194153
30.0814762115  51.0699195862
34.0324020386  54.1342544556
35.7418632507  58.8329544067
34.4091186523  63.6520614624
30.186706543  66.3299789429
25.2719535828  67.2493362427
20.2735347748  67.375
15.2735338211  67.375
10.2735338211  67.375
5.28264951706  67.6767807007
0.290070831776  67.4044570923
-0.231555014849  62.4317436218
-0.212898418307  57.4317779541
-0.194241836667  52.4318122864
-0.175585255027  47.4318466187
-0.156928658485  42.4318809509
-0.138272076845  37.4319152832
