210.666671753  8.66666698456
215.63861084  8.13773727417
220.610565186  7.60880708694
225.582504272  7.07987689972
230.576675415  6.83834981918
235.573043823  6.64801168442
240.56942749  6.45767354965
245.565795898  6.26733541489
250.562164307  6.07699728012
255.558547974  5.88665914536
260.554931641  5.69632101059
265.552368164  5.53618192673
270.549957275  5.38161659241
275.547576904  5.22705173492
280.545196533  5.0724864006
285.542785645  4.91792106628
290.540405273  4.76335573196
295.539825439  4.68771362305
300.539520264  4.74388980865
305.539215088  4.80006599426
310.538879395  4.85624217987
315.538574219  4.91241836548
320.538269043  4.96859455109
325.537872314  5.02979135513
330.537414551  5.09735250473
335.536987305  5.16491413116
340.536529541  5.23247528076
345.536071777  5.3000369072
350.535614014  5.36759805679
355.53515625  5.43515968323
360.534698486  5.50272083282
365.534240723  5.57028245926
370.533782959  5.63784408569
375.533508301  5.58591127396
380.531524658  5.44512224197
385.529541016  5.30433273315
390.527557373  5.16354370117
395.52557373  5.02275419235
400.523590088  4.88196468353
405.521606445  4.74117565155
410.519622803  4.60038614273
415.51763916  4.45959711075
420.515960693  4.32945394516
425.515808105  4.29186153412
430.515655518  4.25426864624
435.515533447  4.21667575836
440.515380859  4.17908287048
445.515258789  4.1414899826
450.515106201  4.10389709473
455.514953613  4.06630420685
460.514831543  4.02871131897
465.514587402  3.98063611984
470.513916016  3.89867997169
475.513244629  3.81672358513
480.512573242  3.73476719856
485.512329102  3.78535246849
490.463775635  4.48029565811
495.415252686  5.17523860931
500.366729736  5.87018203735
505.297149658  6.70150089264
510.174346924  7.80280685425
513.009460449  11.9213104248
511.723937988  16.7532291412
512.399536133  21.7073802948
511.794555664  26.6706485748
510.400512695  31.4723796844
508.338409424  36.0273513794
505.598266602  40.2096481323
502.709381104  44.2906112671
499.173828125  47.8261451721
494.289733887  48.8964157104
489.297790527  49.1800498962
484.30581665  49.463684082
479.313873291  49.7473182678
474.321929932  50.0309524536
469.329986572  50.3145866394
464.33215332  50.4622802734
459.334075928  50.6003494263
454.335968018  50.7384185791
449.337890625  50.8764877319
444.339782715  51.0145568848
439.341705322  51.1526260376
434.343597412  51.2906951904
429.34552002  51.4287605286
424.347412109  51.5668296814
419.349334717  51.7048988342
414.351226807  51.8429679871
409.353149414  51.9810371399
404.358154297  52.2051696777
399.363830566  52.4429931641
394.369476318  52.6808204651
389.375152588  52.9186477661
384.38079834  53.1564712524
379.384765625  53.3552474976
374.385498047  53.4407081604
369.386230469  53.5261650085
364.386932373  53.6116218567
359.387664795  53.6970787048
354.388397217  53.782535553
349.389129639  53.8679924011
344.389862061  53.9534492493
339.390167236  53.899269104
334.395050049  53.6782455444
329.399932861  53.4572257996
324.404815674  53.23620224
319.409698486  53.0151786804
314.414611816  52.7941589355
309.419494629  52.573135376
304.424377441  52.3521118164
299.429718018  52.120765686
294.435119629  51.888458252
289.44052124  51.6561508179
284.445922852  51.4238433838
279.451324463  51.1915359497
274.456726074  50.9592285156
269.462127686  50.7269248962
264.467529297  50.4946174622
259.472076416  50.281539917
254.474945068  50.1121482849
249.477813721  49.9427528381
244.480682373  49.7733573914
239.619598389  48.6029586792
235.371383667  45.9661483765
231.179626465  43.2405052185
227.416748047  39.9479827881
223.65385437  36.6554603577
219.956359863  33.2896842957
216.420822144  29.7541503906
213.228897095  25.9055633545
211.371932983  21.2631797791
208.187530518  17.4083690643
204.722000122  13.8042020798
207.692260742  9.78207206726
