560.555603027  181.777770996
562.354431152  180.903518677
563.877624512  179.60748291
564.995910645  177.94934082
565.408569336  175.992370605
565.622741699  174.003860474
565.726623535  172.006561279
565.670043945  170.007369995
565.613464355  168.008163452
565.426574707  166.016921997
564.952697754  164.073867798
564.116638184  162.257003784
562.948181152  160.633834839
561.193603516  159.67388916
559.227844238  159.305267334
557.265380859  159.690811157
555.652893066  160.873947144
554.361083984  162.400817871
553.424133301  164.167755127
552.678955078  166.023757935
552.408569336  168.005386353
552.280517578  170.001281738
552.353637695  171.999954224
552.465515137  173.996826172
552.824462891  175.96434021
553.502685547  177.845840454
554.374755859  179.645706177
556.096984863  180.662506104
558.08203125  180.906448364
559.932006836  181.666427612
