7.5  57.0
9.43846130371  56.5076904297
11.3769226074  56.0153846741
13.3153848648  55.5230751038
15.2538461685  55.0307693481
17.1923084259  54.5384597778
19.1307697296  54.0461540222
21.0692310333  53.5538444519
23.007692337  53.0615386963
24.9913673401  52.80651474
26.979133606  52.5856513977
28.9669017792  52.3647880554
30.954668045  52.1439247131
32.9424362183  51.9230613708
34.9302024841  51.7021980286
36.9179725647  51.4813346863
38.9057388306  51.2604751587
40.8935050964  51.0396118164
42.881275177  50.8187484741
44.8709030151  50.6153564453
46.861328125  50.4198684692
48.8517494202  50.2243804932
50.84217453  50.0288925171
52.8325958252  49.833404541
54.8230209351  49.6379165649
56.8134422302  49.4424285889
58.8038673401  49.2469406128
60.7942886353  49.0514526367
62.7847137451  48.8559646606
64.775138855  48.6604766846
66.7655563354  48.4649887085
68.7559814453  48.2695007324
70.7464065552  48.0740127563
72.7434844971  47.9659309387
74.7427368164  47.9111595154
76.7419815063  47.8563842773
78.7412338257  47.8016090393
80.740486145  47.746837616
82.739730835  47.6920623779
84.7389831543  47.6372871399
86.7382354736  47.5825157166
88.7374801636  47.5277404785
90.7367324829  47.4729652405
92.7359848022  47.4181938171
94.7352294922  47.3634185791
96.7344818115  47.3086433411
98.7337341309  47.2538719177
100.732978821  47.1990966797
102.73223114  47.1443214417
104.731483459  47.0895500183
106.730728149  47.0347747803
108.730430603  47.0
110.730430603  47.0
112.730430603  47.0
114.730430603  47.0
116.730430603  47.0
118.730430603  47.0
120.730430603  47.0
122.730430603  47.0
124.730430603  47.0
126.730430603  47.0
128.730422974  47.0
130.730422974  47.0
132.730422974  47.0
134.730422974  47.0
136.730422974  47.0
138.730422974  47.0
140.730422974  47.0
142.730422974  47.0
144.730422974  47.0
146.730422974  47.0
148.730422974  47.0
150.730377197  47.0142326355
152.729507446  47.0734672546
154.728622437  47.1326980591
156.727752686  47.1919326782
158.726867676  47.2511672974
160.725997925  47.3103981018
162.725112915  47.3696327209
164.724243164  47.4288673401
166.723358154  47.4880981445
168.722488403  47.5473327637
170.721603394  47.6065673828
172.720733643  47.6657981873
174.719848633  47.7250328064
176.718978882  47.7842674255
178.718093872  47.84349823
180.717224121  47.9027328491
182.716339111  47.9619674683
184.715209961  48.0293121338
186.713531494  48.1112098694
188.711853027  48.193107605
190.710174561  48.2750053406
192.708496094  48.3569068909
194.706817627  48.4388046265
196.70513916  48.5207023621
198.703460693  48.6026000977
200.701782227  48.6844978333
202.70010376  48.7663993835
204.698425293  48.8482971191
206.696746826  48.9301948547
208.695068359  49.0120925903
210.693405151  49.0939903259
212.691726685  49.1758918762
214.689865112  49.2621192932
216.685806274  49.3895187378
218.681732178  49.5169181824
220.67767334  49.6443214417
222.673614502  49.7717208862
224.669555664  49.8991203308
226.665496826  50.0265197754
228.661422729  50.15391922
230.657363892  50.2813224792
232.653305054  50.4087219238
234.649246216  50.5361213684
236.645187378  50.663520813
238.640380859  50.8019218445
240.633850098  50.9635543823
242.627304077  51.1251869202
244.620758057  51.286819458
246.614212036  51.4484519958
248.192001343  52.6775093079
249.441390991  54.2392463684
250.69078064  55.800983429
251.692337036  57.5321350098
252.480178833  59.370426178
253.26802063  61.2087135315
254.055862427  63.0470046997
254.843704224  64.8852920532
255.631530762  66.7235870361
255.955718994  68.6971359253
256.196380615  70.6826019287
256.437042236  72.6680755615
256.677703857  74.6535415649
256.75  76.6522293091
256.75  78.6522293091
256.75  80.6522293091
256.75  82.6522293091
256.522338867  84.6392288208
256.247192383  86.6202163696
255.972061157  88.6012039185
255.696914673  90.5821838379
255.419586182  92.5628662109
255.136749268  94.5427627563
254.853912354  96.5226593018
254.571060181  98.5025634766
254.186035156  100.465148926
253.766983032  102.420753479
251.767089844  102.441680908
249.767959595  102.382881165
247.768814087  102.324081421
245.769683838  102.265281677
243.769744873  102.25
241.769744873  102.25
239.769744873  102.25
237.769744873  102.25
235.769744873  102.25
233.769744873  102.25
231.769744873  102.25
229.769744873  102.25
227.769744873  102.25
225.769744873  102.25
223.770904541  102.181755066
221.772094727  102.112831116
219.773284912  102.043907166
217.774475098  101.974983215
215.775665283  101.906059265
213.77684021  101.837135315
211.778030396  101.768211365
209.778305054  101.801185608
207.779510498  101.87071228
205.780731201  101.940238953
203.781936646  102.009757996
201.78314209  102.079284668
199.784347534  102.148803711
197.785552979  102.218330383
195.786773682  102.287849426
193.787979126  102.357376099
191.78918457  102.426895142
189.790390015  102.496421814
187.791595459  102.565940857
185.792816162  102.635467529
183.794021606  102.704994202
181.794921875  102.764793396
179.795349121  102.806739807
177.795791626  102.848686218
175.796234131  102.890640259
173.796676636  102.93258667
171.797119141  102.974533081
169.797561646  103.016487122
167.797988892  103.058433533
165.798431396  103.100379944
163.798873901  103.142333984
161.799316406  103.184280396
159.799758911  103.226226807
157.800201416  103.268180847
155.800628662  103.310127258
153.801071167  103.352073669
151.801513672  103.39402771
149.801956177  103.435974121
147.802398682  103.477920532
145.802856445  103.5210495
143.803359985  103.565483093
141.803848267  103.609916687
139.804336548  103.654350281
137.804840088  103.698783875
135.805328369  103.743217468
133.80581665  103.787651062
131.80632019  103.832084656
129.806808472  103.87651825
127.807304382  103.920951843
125.807792664  103.965385437
123.808288574  104.009819031
121.808784485  104.054252625
119.809272766  104.098686218
117.809768677  104.143119812
115.810264587  104.187553406
113.810760498  104.23197937
111.810966492  104.261116028
109.811058044  104.279800415
107.811141968  104.298492432
105.811233521  104.317184448
103.811317444  104.335876465
101.811408997  104.354568481
99.8114929199  104.373260498
97.8115844727  104.391944885
95.811668396  104.410636902
93.8117523193  104.429328918
91.8118438721  104.448020935
89.8119277954  104.466712952
87.8120193481  104.485404968
85.8120727539  104.5
83.8120727539  104.5
81.8120727539  104.5
79.8120727539  104.5
77.8120727539  104.5
75.8120727539  104.5
73.8120727539  104.5
71.8120727539  104.5
69.8120727539  104.5
67.8120727539  104.5
65.8120727539  104.5
63.8120727539  104.5
61.8120727539  104.5
59.8120727539  104.5
57.8120727539  104.5
55.812122345  104.51410675
53.8123474121  104.544174194
51.8125724792  104.574249268
49.8127975464  104.604316711
47.8130264282  104.634391785
45.8132514954  104.664459229
43.8134765625  104.694534302
41.8137016296  104.724609375
39.8139305115  104.754676819
37.8141555786  104.784751892
35.8143806458  104.814819336
33.8146095276  104.844894409
31.8148345947  104.874961853
29.8150596619  104.905036926
27.8152866364  104.935112
25.8155117035  104.965179443
23.815738678  104.995254517
21.8158493042  104.974090576
19.8160858154  104.943321228
17.816324234  104.912559509
15.8165597916  104.881790161
13.8167963028  104.851028442
11.8170337677  104.820259094
9.81727027893  104.789497375
7.81750679016  104.758728027
6.60339593887  103.169410706
5.84612989426  101.318321228
5.08886432648  99.4672241211
5.0  97.4692001343
5.0  95.4692001343
5.0  93.4692001343
5.0  91.4692001343
5.0  89.4692001343
5.0  87.4692001343
5.0018119812  85.4692001343
5.11925601959  83.4726486206
5.23670005798  81.4761047363
5.35414409637  79.4795532227
5.47158813477  77.483001709
5.58903217316  75.4864578247
5.70647621155  73.489906311
5.78312158585  71.4913787842
5.83573484421  69.4920654297
5.88834857941  67.4927597046
5.94096183777  65.4934539795
5.99357509613  63.4941444397
6.41084194183  61.5381584167
6.87758827209  59.5933837891
7.34433412552  57.6486091614
