279.467425309 422.744071709 799.203749945
278.736931472 413.375213956 804.633715209
279.014405092 413.744273456 810.373246462
279.181954425 414.585415699 809.843368494
277.363174454 415.942995591 814.531196069
276.405667626 418.180061435 819.295060606
278.130556483 419.07415827 823.497377918
279.100295191 420.188916199 859.553383172
277.730554058 421.521176357 865.746175662
277.996921818 422.30322436 871.965993816
279.300655707 413.51403182 879.052665244
278.39083726 413.333269159 882.508137129
279.589377071 426.901279612 788.208625125
279.578933202 426.916172199 793.439237376
279.457343581 426.931670822 798.577548789
279.29002929 426.948445068 803.579489244
278.916376808 417.106994957 808.918622982
279.193245773 417.379494207 811.410151479
278.619033441 419.578305213 813.981417408
281.07224879 421.971736852 818.997863827
278.956083872 423.130226651 823.495246296
277.832211294 419.102390834 860.503937743
279.851884456 425.128680031 859.807273093
278.303907203 425.989361012 870.66964291
278.714389876 426.554039004 874.302237328
279.685738194 417.520724025 877.398359508
279.653320778 417.48639021 882.782131463
278.286130024 430.912063541 788.107635627
279.635267757 430.942349938 793.145291855
279.432035904 430.969869429 798.03367083
279.202348195 430.991645119 803.070150767
278.874833624 430.985265549 807.89163602
278.91543079 421.080605184 812.380114192
278.804082381 422.922975223 814.286312112
277.973857796 425.694490998 818.601625967
279.744458965 427.471616951 823.827022147
278.222623314 426.178024521 828.940286226
279.382751602 430.054534105 842.576701415
278.292004197 421.731835288 848.333366826
278.364030528 421.946010741 859.768156094
278.376438855 430.309699567 864.677083007
278.233238106 430.306635038 870.054366727
278.198962484 430.430372858 874.496855473
278.615790778 421.38560361 878.837033856
278.373877214 421.514723521 883.537864122
278.215035009 434.906082332 788.191385773
278.380594172 434.939024574 793.201504048
278.610280676 434.967694527 798.266505285
279.228369894 434.986791676 803.086944794
279.233520193 434.980902837 808.176353581
278.666834007 425.037757133 812.725783861
278.545429139 426.34021361 814.737496903
278.382485486 428.917910157 818.512187307
279.529831535 433.442580595 825.410378684
278.615133894 425.742654365 842.773456312
279.300025697 425.551158604 847.909355234
278.962795798 425.668841809 859.29295959
279.656782346 425.388214455 862.656648127
278.076370902 434.496623689 869.430937815
278.130397357 434.369978332 874.579964789
279.481003277 425.373309216 877.850802723
278.364264838 425.344078313 883.627535253
278.265274218 438.904789794 788.237752532
279.468131309 438.944708569 792.682852797
279.427329773 438.954629487 797.603688202
278.670847552 438.979066143 803.19114996
278.647139653 438.979302675 808.038201224
278.893949023 429.046140658 812.892591775
278.774608701 430.196472305 814.869130565
278.975327897 432.580009253 818.477777537
278.597433583 437.907268267 829.946027887
279.711641465 437.957078549 832.689389953
279.304245505 429.772975384 842.771140685
278.991490242 429.50541836 847.902600242
278.889203181 429.792902926 859.411420011
279.45752783 429.706779587 861.382199466
278.371910302 438.546165042 869.05478388
278.546057991 438.312611793 874.502625511
279.306285657 429.401285595 877.259205262
278.22453724 429.344718224 883.616251712
278.318190158 442.901734888 788.372273649
279.494984542 442.951023323 792.808244896
279.406464792 442.965457613 797.807759457
278.708312711 442.983899426 803.185557315
278.645239017 442.977904225 808.222045702
278.949812138 442.969154254 813.097508294
278.984748704 434.116769223 821.108749301
278.755142058 436.820008375 827.675870353
278.96256987 441.47534434 830.193215934
279.061694562 442.067053683 843.299458197
279.07873097 433.602948019 847.65179001
279.669685979 433.845345886 852.039012285
279.134923047 433.498806926 858.938979704
279.586264252 433.749872902 864.189325426
278.866516844 433.663254737 867.97453472
278.570182557 442.413328866 873.807360872
278.716840664 433.477840301 878.97073553
278.238216593 433.523664538 883.913503281
279.554232957 446.854906001 787.147255233
279.335552193 446.926654455 792.429846661
279.337877499 446.963062751 797.75960836
278.724668601 446.987304961 803.0574426
279.324127982 446.984801369 807.955272827
278.872748218 446.975845371 813.107918416
278.752060581 438.138168845 821.109589745
279.092465984 440.801911802 818.322452652
279.146812564 445.159993146 830.555387865
279.563264836 446.205709939 842.609849938
279.172766826 437.731197235 847.503519445
278.915125961 437.725821068 853.935451512
279.267928317 437.310211033 858.597774218
279.506437737 437.621291179 863.685670116
279.628648323 437.633360716 868.366343467
279.309701694 437.404981847 872.626322843
278.671012785 437.388440558 878.45971847
278.437637467 437.529812035 883.788434357
277.941129128 450.766726789 788.693890585
278.515017844 450.870803519 793.70390645
278.664158106 450.947879483 798.462333196
278.651926927 450.976061005 803.208069273
278.732231596 450.983437501 808.207819729
279.352752189 450.952323178 813.159410655
278.585504091 442.051153374 820.929445419
278.848319332 444.967039324 827.665808126
278.984512484 449.372362003 830.636869142
279.2098297 441.83174768 833.008773973
279.07462098 450.162827591 838.651801657
279.753493856 450.36019406 842.527276633
279.431946687 450.009506351 847.931457803
279.039114495 441.779244236 852.267267025
278.79078408 441.521652417 857.378616952
278.785827598 441.508162804 862.112377074
278.510387636 441.519796219 867.065472251
278.327563805 441.366414179 872.081197896
279.471083323 441.380366771 878.343289752
279.624756803 441.431705201 882.81284012
277.905716525 454.74526398 788.65340569
278.077324417 454.843455868 793.33950795
278.418116183 454.941696463 798.251516765
278.612061756 454.954761786 803.405498327
278.774214616 454.963500735 808.22226988
279.000008335 445.064792789 812.544091231
278.734303095 446.037562963 820.779110499
279.771125506 449.740760705 818.481540901
279.073063899 452.289441043 831.891431963
278.94274054 445.674443374 833.048288721
278.568825255 454.38469084 837.718068653
279.290336744 454.344277345 842.603583806
278.964649008 454.098108053 848.413627035
279.081502973 445.882020135 852.391931516
279.296115251 445.580503847 857.098758102
278.745070524 445.628852504 861.839235207
278.646089371 445.472077336 867.16287914
278.52646843 445.417079403 872.087362334
278.903860176 445.430200266 877.095943113
277.983496385 445.569342029 882.997983556
280.071780352 458.660610525 787.497110052
279.624532788 458.794961767 792.603431915
278.491769585 458.909048124 798.440733511
278.343443796 458.92428227 803.259630067
279.293026939 458.926970615 807.836968559
279.191698653 449.079536865 812.542803274
278.950755477 451.122570993 821.506016238
276.833989312 453.971049641 818.969238342
279.486126281 455.318371647 823.513522434
279.545810944 458.268307297 833.364246113
279.353815274 458.352515746 838.329618887
279.166317609 449.496805816 843.081258845
279.322754045 458.369034368 848.104371429
278.616324357 449.751780973 852.331343188
278.764937986 449.602175059 856.970253497
278.359394469 449.975002753 861.253161342
279.517677341 449.886661429 868.580537937
279.634913384 449.812065496 873.630798735
279.82193531 449.572161453 878.185291528
278.222178941 449.580675866 882.97279229
277.92097877 456.54527192 791.938364704
278.216496056 456.929387695 797.191790299
278.179681751 458.620183748 802.491705721
278.205285923 456.562105536 807.420694119
278.756034341 459.360693905 812.525148521
279.531576868 455.911994952 816.613116431
275.01421329 458.079921813 824.521808039
277.821248191 459.018364384 832.312457558
278.460661981 453.887168801 833.227969914
278.876309799 454.019639308 838.585292563
278.698118263 453.657955941 843.001572121
279.859224158 462.014249495 848.395326985
278.290240584 453.806109821 857.796390375
278.059173826 457.417275562 866.958923068
277.904739763 457.173182758 876.898483232
279.981080371 458.664491973 882.199952152
279.733447341 456.954647902 887.357992317
281.571108717 461.452567025 784.956956272
275.83919891 461.322437188 795.721869494
275.115310449 462.213308508 795.452154471
275.041080062 462.650432521 800.656366557
275.022245444 461.521893182 810.144445596
274.817400887 461.29345944 812.847715447
274.482382689 462.221476102 823.077787024
279.122140113 465.519263772 844.977075698
278.507628276 462.058908899 867.229186277
274.374256839 462.094518505 868.342790905
274.469622338 461.617212126 872.961647487
274.709129563 461.962480041 876.646102393
274.647988309 461.962093288 881.581346189
283.181196911 466.248617788 797.077586461
274.810132357 465.930220307 803.064762102
274.714081356 466.292322844 812.747373462
274.445011171 466.273828237 817.711658083
274.434229383 466.162148078 822.970794287
279.564377659 469.318636479 840.70819899
279.899117077 469.162255658 855.305569761
278.504507526 466.093094643 867.56335258
274.138358861 466.037945485 867.64050587
274.063371238 465.916536767 872.987212911
274.284043343 465.852129468 878.161497588
274.563302498 466.3057772 882.628449407
274.564410331 470.261911243 798.725781533
274.976179155 470.213834095 802.882096929
274.938405476 470.325836758 812.94448107
274.848108749 470.486414192 817.802952298
279.543799685 473.60062447 845.17157344
279.470708034 472.823431795 850.882429399
275.349473756 470.185324176 860.292256532
274.137913145 469.990448843 867.403265953
274.033084318 469.918854493 872.894381103
274.116380026 469.908341156 878.135290495
274.617532879 470.309367522 882.335051499
274.761609842 474.175102628 797.195454907
274.827353406 474.439549381 817.888883149
279.356722509 470.51794324 840.875415636
279.490245324 474.390987098 867.326163102
274.707107886 473.879072651 865.647772339
274.084238721 473.871946568 872.289974911
274.073023244 473.93846801 878.531292069
274.656336324 473.654075332 882.780888375
274.797951458 478.053372296 787.871525292
274.715676928 477.878894528 798.196661863
274.685149241 477.690484979 804.018966001
274.657016702 478.416854314 807.287163158
274.838508897 478.277205132 817.342664672
275.131225238 478.057399769 826.748707882
277.725872293 478.967234466 841.902822226
275.116368295 477.878575509 865.182497394
274.104575108 477.859831821 872.413780796
274.02558281 477.931091963 878.078699008
274.245802123 477.895966074 882.660230089
274.30686043 482.122346745 788.010122696
274.313772597 482.047507759 792.997756333
274.446031597 481.921544661 798.386588712
274.700086145 481.426984538 803.681141154
274.970672724 482.935916763 807.641667224
280.093368011 482.654907038 833.774574115
274.610140485 482.27666639 868.92862531
274.243320088 482.001681574 872.29926359
274.046885809 481.860694503 877.791696747
274.117391817 481.867148591 883.399529686
278.189244647 390.379867675 788.216507233
278.088396501 390.281319382 792.836581874
278.142684729 389.848436751 797.533767398
278.128091725 390.392471654 803.053250302
278.484653613 390.403333227 807.702427894
278.560482158 389.988446504 867.727971183
278.471868546 390.104788097 872.402216122
278.306597977 389.919024454 877.161581248
278.27760046 390.216714085 883.171247938
278.770849402 394.291136293 787.748952178
278.30399618 394.222550578 792.87668827
278.172433376 394.431363711 797.781270843
278.211077612 394.356765926 803.182405507
278.676446082 394.151640435 807.216250391
278.583459208 394.055247773 867.488250245
278.818640333 393.937239892 877.214884319
278.529943068 394.174645008 883.332079507
278.510937187 398.545976172 798.634478421
278.331459026 398.300558987 803.372810341
278.817765471 398.091927057 808.487909493
278.928481808 398.070300442 864.013840791
278.573245379 398.153427322 867.416799613
278.526386807 402.084052214 803.126779756
287.104264482 402.44149976 863.014276183
278.544141442 402.352078571 868.140991215
278.910145147 405.832291456 802.993561097
282.177703154 407.236483981 854.060364938
278.931247752 406.777004192 862.663331426
278.593551786 406.427857451 868.873700816
286.096533346 410.380791655 784.559131278
278.39079342 409.316392244 792.7150487
278.465249118 410.446044389 799.290219093
278.506283107 410.194030674 803.934075725
278.289514417 409.72978051 807.383320773
278.320232798 410.11394097 813.936948195
278.335347046 409.959050721 816.819556267
278.178086509 409.941140619 823.196043029
287.509832659 410.227913632 828.128780825
282.496667736 410.810300148 862.245956488
278.743519667 410.904021584 862.046881185
278.543510086 410.890563186 867.925671808
279.005391804 410.493580355 875.254707162
283.783350601 409.536766492 882.466485046
281.329219867 410.072474186 878.588365344
284.474668111 413.939443156 783.517902644
283.303157543 413.678577374 797.827666422
283.264761264 413.931522207 802.776654577
285.892398103 414.541927187 799.431152137
280.183732061 413.610036551 804.341212352
280.146194715 413.689236446 809.234115103
278.306793289 413.749262735 818.657731936
278.181281254 413.964046941 822.864934371
278.152858309 414.017168084 828.096223266
284.445151598 413.955338176 862.045390489
279.415350149 415.095025835 860.613534053
279.02791169 415.72916808 868.531407501
282.873290793 415.170091021 868.327096763
283.874659134 412.966385911 882.562043673
281.633671574 413.403437517 878.358968972
283.933948146 420.852339697 791.545739627
283.174738143 420.814186684 797.036544466
282.926183764 415.541385606 802.274307636
283.555873973 416.005530916 807.493763395
282.904955163 415.837722757 812.31018204
283.571743101 416.248340355 817.335506105
278.626664935 416.857636553 816.768089422
278.297348448 417.721617137 824.139398554
285.936949351 417.97874773 831.815491265
283.481526105 419.99081726 859.082341694
286.408560024 421.031035247 867.641866824
284.156881756 422.259354736 874.974146894
282.407724667 413.686425629 875.684179183
281.859371082 413.797496501 880.782069406
283.463785954 426.75740311 789.347607389
283.152003322 426.685126517 794.686990695
283.235871096 426.848299076 799.130304263
283.0 426.895176105 804.018455152
284.384918718 418.238360894 805.087596162
283.783268956 418.97992079 809.175366299
280.383494484 420.519621269 814.164343819
278.5485206 421.466096613 821.217737646
283.855632244 422.019317255 832.530737196
282.371068654 424.536969037 866.984315804
281.933525848 425.539259034 871.28746543
282.793340045 426.681403965 874.478441533
282.213778739 417.143811182 878.241051046
283.93388984 417.223144083 882.318440124
283.176582552 430.955231164 788.496270524
283.201744658 430.836135348 794.026321965
283.0 431.0 798.0
283.0 431.0 803.0
283.0 431.0 808.0
282.220761026 422.022913445 810.125887665
279.849420074 424.283491917 814.61678176
279.267877516 424.914836587 820.209203275
282.723550735 426.019086619 832.239151651
282.055149645 428.625224435 866.922862712
281.75708605 429.658064995 871.102926327
282.144569257 430.562001729 874.746822528
282.149697949 421.17680819 878.516327242
284.144658666 421.217056039 883.303405057
282.34005759 434.929710203 788.205504127
282.434036516 434.837226793 793.291792595
283.0 425.000040718 798.020178596
283.0 435.0 803.0
283.0 435.0 808.0
283.0 434.678487882 811.235984371
280.714747655 428.327710151 813.915067257
280.535882046 428.765547358 819.015084731
281.462466997 432.414447099 866.700312325
281.57322802 433.590369938 871.045775005
282.265368808 434.326420546 875.253523376
284.073093721 425.22419615 878.099940404
281.753197179 425.31208257 883.654974502
282.238182028 438.918155749 788.192530357
282.464299353 438.859752899 793.087286323
283.0 429.000073172 798.02705021
283.0 439.0 803.0
283.0 439.0 808.0
283.0 439.0 813.0
284.366191098 432.548377402 822.549167488
283.298908772 432.8574152 827.712346718
282.03394124 435.838887633 866.930533088
281.244798935 437.550444773 870.85398014
280.974188922 438.226526181 874.513268189
281.540532822 438.491325511 878.895980745
284.619263079 429.490343417 882.273893423
283.338114306 442.913214296 788.768955199
283.620507603 442.724633731 792.821542012
283.0 433.000009726 798.009861875
283.0 443.0 803.0
283.0 443.0 808.0
283.0 443.0 813.0
282.830141466 436.667755043 822.790052688
283.411167017 436.703618178 827.648223055
280.819132149 441.312209161 870.131186224
280.943700435 442.122548685 874.428697206
283.485321844 442.096971661 880.217222655
284.842656914 434.042990516 881.254691317
283.333573481 446.820066438 786.741994703
283.205234635 446.873036876 793.954845198
283.0 447.0 798.0
283.0 447.0 803.0
283.0 447.0 808.0
283.0 447.0 813.0
283.211805255 440.552424161 813.234103062
283.067960487 440.548894074 818.361674344
281.292080012 445.598882359 874.640464627
282.985496464 438.346703669 875.222532288
284.635826375 438.583855143 880.347002242
281.734157259 450.800631255 788.432205506
282.306679987 450.872594898 793.804426396
283.004469963 441.000087001 798.007131232
283.0 451.0 803.0
283.0 451.0 808.0
283.0 451.0 813.0
284.276637389 444.234276056 813.521336526
283.940037764 444.701768361 818.385538094
283.659619183 443.600483866 824.83457157
281.509858298 443.250375401 880.279066432
281.959120147 454.683918653 789.227591135
282.214607186 454.798245075 794.045542045
283.424977357 454.94473684 797.612776374
283.0 455.0 803.0
283.0 455.0 808.0
282.41954811 445.244802485 812.12642615
279.67154919 447.780223837 820.827382462
285.218996239 449.201292866 827.149473638
283.540967608 449.782552832 832.223080883
281.819729511 457.248095848 791.436816251
284.038552768 456.834697034 789.13036445
282.437854307 457.223416247 801.738451523
281.99272918 457.941501904 805.864868692
282.078961062 451.07755649 811.891932458
283.654267494 451.250618872 817.031213949
278.782399332 452.134601948 819.023029798
287.042948463 453.630191945 825.47043567
282.629685269 454.305320435 832.632230823
284.680658329 455.137837947 859.187287667
285.610411348 458.825619602 784.178509961
285.234030391 458.627250617 788.733602941
278.954480637 458.865478193 795.357063543
279.503329703 459.05831254 799.644400294
282.38472135 456.890741099 812.796416378
278.458043475 456.509384801 812.217647812
278.56919253 456.661624669 818.736288343
278.389421086 457.830473666 824.398347942
282.225570166 458.365988348 832.659621891
278.826094027 458.637963753 863.953791883
278.458389755 458.256266666 867.902556553
278.282909231 458.087015017 873.131258515
279.500376844 458.046251495 874.843590603
278.278319565 458.122116923 882.642461199
279.113456556 461.758063807 786.120634709
279.344087245 462.268499726 790.187900179
278.37521436 462.75852192 796.769808156
278.572548389 462.912629615 801.106660588
278.732275767 461.184328239 810.220799938
278.473020376 461.111724116 813.495652534
278.44327168 461.431272687 818.26700863
278.268028996 462.102427491 823.524620299
278.705382171 462.316184579 828.925768983
278.50825437 462.399462176 863.276925453
278.191743112 462.252872734 867.937202924
278.172317809 462.080154162 872.842689215
278.285527336 462.063533642 877.942621605
278.37866992 461.999911405 884.037497521
278.677233152 466.054734079 802.656982015
278.436609771 466.058916551 808.554858331
278.72146002 466.137020045 813.415949811
278.643850938 465.676630793 817.921865844
278.733802305 466.445534872 822.542421026
283.539643124 469.217867602 855.562918498
278.573067131 466.2962437 864.228793417
278.129572963 466.186898228 867.840333142
278.063034273 466.021986346 872.855901002
278.574016927 466.00815796 878.046628119
278.834293348 470.040591758 798.473060271
278.930550991 470.536156433 802.563658374
287.093170392 470.370525378 808.026445481
278.856895847 470.444510429 812.91974728
284.931830423 470.255437876 866.906479018
278.151876425 470.141809026 867.427069438
278.040268298 469.983951331 872.811343153
278.21276571 469.978702921 878.107669954
279.013529067 474.12619944 796.842088089
278.738939954 474.578313783 803.054624264
278.709248113 474.574940206 808.146541135
278.88632663 474.628960096 813.104484158
278.925334642 474.664985184 817.846021822
278.864451578 474.419136108 823.279674678
281.143804597 474.42946597 866.81121813
279.461415343 474.154546637 871.344314999
278.215217597 473.976904045 871.660003
278.08599588 474.010854026 877.64370487
278.898849791 473.477856838 882.552248012
278.595506308 477.907521899 788.544899986
278.617518062 477.62791846 793.043084686
278.637908454 477.897460759 797.334328828
278.421171531 477.942307462 803.630569786
278.438553361 478.055289048 808.497809971
278.868592778 478.276796464 813.421018899
278.883609272 478.592687569 817.754649826
278.789109903 478.417912168 822.431093171
278.792509522 478.018679392 827.809134536
283.211964541 478.669738636 841.96692951
279.652875975 478.054464606 871.414069188
278.103477518 477.873415011 873.277438103
278.054256934 477.984279819 878.25124155
278.329949244 477.840864274 882.343092668
278.21133507 482.217406391 788.191099969
278.224369479 482.115973205 793.06030252
278.36250537 481.920201716 798.298668514
287.596857073 481.666680252 802.568497617
278.786002124 481.638527696 808.412518087
283.634308559 482.602818541 842.02171302
279.919256774 481.976055267 871.367724446
278.368774306 481.842559476 873.434645995
278.094021127 481.951599754 878.091727721
278.173993417 482.039236454 882.295245869
282.153446327 390.092675675 787.427715212
282.084042051 390.271929237 792.99583706
282.237083345 389.801570564 797.704112703
282.163094053 390.37249033 803.180325031
291.109641779 390.491479879 808.156891316
282.915073463 389.936738414 817.774804937
286.349191863 390.28977231 837.106260249
282.3810691 390.148814131 867.758218867
282.231425354 390.082586883 872.644275586
282.262957185 390.052578197 877.108251249
282.241209195 389.907377776 882.607545308
282.484138516 393.951943051 787.414186701
282.191185934 394.301837025 792.939733234
282.152311258 394.35691322 797.946741512
282.141662234 394.336053415 802.926412264
282.728146273 394.209167845 807.019885446
282.982619553 393.677530459 817.189618486
286.588283742 393.117281052 837.069312667
282.598907787 394.249983704 867.670617483
282.937735972 393.880544312 877.432586881
282.370722728 393.849067652 882.224575699
282.247798782 398.205465287 797.892168643
282.17492171 398.161027845 803.251515076
282.665342957 398.11042185 808.880128118
283.434302174 398.307385361 865.219039246
282.690820678 398.290094396 867.127851926
282.98222766 401.73399143 797.731291539
282.482047446 401.965309346 802.958156695
291.179052671 402.596727083 863.894208531
282.584925878 402.349647482 868.055577797
283.025851574 405.847051866 802.513196211
287.413320658 406.502550244 832.07612601
287.023663832 406.462353818 837.020069324
287.349621861 407.152713841 853.825863159
291.176618946 406.767804552 864.054114578
282.777044869 406.344500634 869.305657438
285.937151389 410.233621829 792.376976146
288.353421022 409.517882319 797.354613485
282.319857422 410.231619846 797.769588211
282.246508756 410.013698737 803.120042209
282.304798229 409.730374023 808.063599906
282.358517399 409.996718708 812.245348182
282.18609762 409.980789606 818.198997436
282.201925492 409.969139165 823.063247928
282.668841798 409.827459313 828.045520444
287.325052733 410.628735791 862.30925467
291.39579098 410.624679431 862.611036971
282.371415528 410.742534825 868.569604152
282.238298339 410.564884731 873.157519082
282.193907697 409.453696397 877.781111427
283.112607873 409.794461872 880.276305961
285.818244371 414.422774476 792.580712582
287.100598765 413.411122721 788.177871151
284.641850565 414.24908289 793.732187326
282.200832531 413.981021537 803.809880474
282.18017126 413.827296192 807.630997544
282.166583768 413.940181315 812.910719928
282.14774106 413.949748116 817.989617289
282.206567643 413.940161643 822.898630373
282.288072011 413.777649959 828.028610611
287.17593574 414.042526012 862.100264979
282.670978988 414.795753647 861.71179551
282.332823627 415.091558779 868.890501969
283.639300717 414.753156944 869.432638457
282.140819113 413.391135295 877.283109732
283.163061777 413.650477282 886.083337696
286.393467339 417.468565421 792.877901579
287.078669105 417.441158028 797.940787987
288.487945665 417.900681776 793.2750395
287.011992727 417.678807707 798.040165106
282.265760911 417.883219032 809.327725576
282.459799194 417.808428792 811.252717744
282.198289407 417.683314256 817.656409434
291.723615372 417.665080734 822.938521504
287.944697888 417.592926073 832.649708601
285.184633492 417.709635303 861.643649795
286.953964642 419.03529896 858.41869077
291.132188246 419.966269931 869.527902438
283.528825976 419.031755 876.388935597
284.86175384 416.333591295 873.83668104
288.229470772 416.41848874 887.510603042
292.0 422.0 788.0
292.0 422.0 808.0
287.601172531 421.424838304 817.871381358
282.141822205 421.470516746 817.767282423
282.427020251 421.519222189 823.091518594
287.026306512 421.489918607 832.599958297
287.587503762 424.747225224 835.121883028
288.651123124 421.987235067 862.181224668
286.481524388 423.168677045 867.670827252
289.340846099 424.742814826 864.629849263
287.0 427.0 873.0
287.0 427.0 878.0
287.0 426.999593253 883.06377544
292.0 426.0 813.0
290.346155751 425.17438631 821.545344401
291.41032332 425.211497481 824.030954107
287.103427382 425.818611891 832.335909419
286.242325735 426.24552516 862.229209953
286.562601533 427.290311126 867.680894676
288.348172547 428.451674519 872.105853848
286.980409294 421.005827783 873.16170918
287.0 431.0 878.0
287.0 430.999426886 882.924297886
286.092087822 428.852186367 813.287942584
283.48282935 429.237961837 819.760513779
287.299741418 430.664629891 832.085034995
285.969798611 431.334663877 867.377919025
286.284452453 431.92186757 872.511563204
286.311295694 434.654473293 874.657802977
287.0 435.0 878.0
286.018724348 425.118470905 883.235657549
288.731767084 433.019646705 822.546486592
286.742343392 433.268102979 818.149110577
286.958517786 434.730815116 823.994590987
290.04287361 435.252161362 859.766482748
285.078416774 436.020515028 872.057689507
286.333028373 438.14789788 875.681042323
284.921383459 438.514184473 878.015742991
286.390288391 429.543695396 885.082871395
288.921406715 437.032808813 822.457591382
286.526508456 437.067566138 818.221154859
287.26581285 437.447177107 832.004783404
283.295688929 439.161283197 865.020544619
285.245110077 440.029497261 871.946380833
286.631397271 441.542556587 869.688858354
284.701525743 434.255192092 880.18519289
286.614162156 434.603592268 879.483400997
287.028611945 440.946387611 813.12574831
286.531489195 441.0564171 818.208261685
287.182362783 441.126987017 832.14930715
283.521466473 443.409595083 870.257517956
285.335067639 444.117486147 876.489900189
286.640502029 439.514399706 882.083976118
287.172411186 439.630919343 887.1947583
287.0 451.0 788.0
286.802557829 444.955028585 813.133810181
287.346218461 445.146313785 818.157642482
287.305415964 444.52972443 823.936276358
286.652756642 446.365935742 862.320164609
287.440853267 446.682199837 859.023716259
283.103368257 446.744186604 868.657768549
282.912551326 447.065889259 872.530724851
287.123378793 444.810060083 882.276918705
287.29683092 444.789233535 887.20729237
286.797883158 452.075026541 792.456502045
282.819642097 448.886530061 820.195503208
287.997756822 449.292239812 818.354103491
287.489699687 448.797892963 823.996108016
286.437103942 450.852475141 861.939459254
284.824488581 450.876516154 866.355803634
285.042384905 454.603757107 792.393277937
290.011629762 454.533451959 789.088267144
282.696191814 454.744535548 795.583027583
292.0 454.0 803.0
292.0 454.0 808.0
282.265257304 452.810910549 812.019565383
282.2616421 453.281089297 817.805011449
291.708556022 453.549351614 823.598210932
288.022832281 453.715176391 832.364598189
287.66033926 454.638599914 858.862238156
283.463277815 458.351996464 784.948653529
283.964443306 458.425395725 796.834824574
282.493136242 458.522296686 796.028180889
290.457288492 458.503264952 799.500672184
287.246687955 457.49393931 812.957605356
282.163039107 457.44223499 813.042359812
282.214904898 457.514105854 818.292666959
282.202671828 457.811268988 823.437568017
287.668493921 457.871855939 832.707038896
282.857395227 458.31927012 863.723211141
282.618432263 458.282794429 868.216605696
282.345918361 457.960728368 873.710324543
282.331508169 458.085856895 877.480504204
282.42186562 458.252588611 882.299966141
282.806342577 462.068496026 787.24200187
282.657844016 462.337131985 791.123735471
282.184815547 462.486157456 798.367410166
282.265938517 462.437754892 801.820915212
282.344206709 461.605600176 809.565056546
282.315577011 461.639903378 813.56707305
282.232973491 461.760317591 817.962260358
282.197583309 461.984384433 823.166130535
282.590075531 461.884850632 828.345610334
282.457999703 462.175273552 863.211799423
282.207801123 462.244282039 867.895722889
282.223223536 461.891909479 872.836332985
282.321410966 462.018804876 877.845589615
282.404046344 462.121856348 882.377067437
291.14101488 465.58194268 798.370447516
282.384798521 466.303633495 802.711357074
291.704967781 466.144907579 808.615087718
282.546953124 466.216921033 812.499788367
291.486162974 465.88553801 817.899148674
282.645212234 466.301701125 822.782621571
286.275266625 467.678759299 856.614247878
284.824794664 466.134713879 867.063082684
282.112896948 466.195424339 867.586229345
282.092451845 466.122619455 872.917182804
282.669288023 465.988961615 878.155787808
282.854175243 469.655150221 798.05712268
282.761402894 470.15552905 803.21204872
291.39954691 470.030678686 807.685767568
282.667390201 470.263765847 812.688113151
286.555932163 470.262503118 867.298348446
282.081616011 470.167032018 867.813806244
282.041997392 470.095603134 873.013715876
282.238389355 470.079090154 877.888350215
282.456508648 474.06378045 803.099058278
282.386129207 474.016009845 808.467267227
282.68677896 474.35076616 813.603575122
283.060161198 473.685367992 822.219417073
284.960415672 474.71096951 866.634167825
282.308434213 474.208837161 869.453747046
